sensor_id,sensor_type,location,lat,lon,timestamp,pressure,altitude,pressure_sealevel,temperature,humidity
3436,BME280,1731,42.693,23.359,2019-04-09T12:27:23,93848.25,,,11.78,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T12:30:17,93856.30,,,11.77,99.24
3436,BME280,1731,42.693,23.359,2019-04-09T12:33:03,93852.14,,,11.93,98.38
3436,BME280,1731,42.693,23.359,2019-04-09T12:36:07,93854.81,,,11.69,91.83
3436,BME280,1731,42.693,23.359,2019-04-09T12:39:01,93850.98,,,11.86,91.54
3436,BME280,1731,42.693,23.359,2019-04-09T12:41:51,93859.32,,,12.00,90.59
3436,BME280,1731,42.693,23.359,2019-04-09T12:44:46,93861.16,,,12.16,88.82
3436,BME280,1731,42.693,23.359,2019-04-09T12:47:33,93851.23,,,12.15,91.42
3436,BME280,1731,42.693,23.359,2019-04-09T12:50:31,93857.30,,,12.35,90.69
3436,BME280,1731,42.693,23.359,2019-04-09T12:53:14,93860.38,,,12.49,87.67
3436,BME280,1731,42.693,23.359,2019-04-09T12:55:59,93861.04,,,12.42,86.16
3436,BME280,1731,42.693,23.359,2019-04-09T12:59:02,93857.81,,,12.35,86.05
3436,BME280,1731,42.693,23.359,2019-04-09T13:01:55,93857.59,,,11.91,84.33
3436,BME280,1731,42.693,23.359,2019-04-09T13:04:52,93860.71,,,11.91,84.16
3436,BME280,1731,42.693,23.359,2019-04-09T13:07:43,93865.87,,,11.88,88.03
3436,BME280,1731,42.693,23.359,2019-04-09T13:10:29,93862.94,,,11.85,85.14
3436,BME280,1731,42.693,23.359,2019-04-09T13:13:18,93864.55,,,11.74,83.97
3436,BME280,1731,42.693,23.359,2019-04-09T13:16:11,93865.22,,,11.15,84.19
3436,BME280,1731,42.693,23.359,2019-04-09T13:19:13,93876.45,,,11.04,84.79
3436,BME280,1731,42.693,23.359,2019-04-09T13:22:11,93869.16,,,10.80,87.10
3436,BME280,1731,42.693,23.359,2019-04-09T13:25:12,93876.23,,,10.82,87.78
3436,BME280,1731,42.693,23.359,2019-04-09T13:28:09,93882.25,,,10.71,89.42
3436,BME280,1731,42.693,23.359,2019-04-09T13:30:50,93885.70,,,10.74,90.04
3436,BME280,1731,42.693,23.359,2019-04-09T13:33:36,93891.55,,,10.58,89.19
3436,BME280,1731,42.693,23.359,2019-04-09T13:36:40,93887.27,,,10.63,90.41
3436,BME280,1731,42.693,23.359,2019-04-09T13:39:25,93894.05,,,10.53,92.82
3436,BME280,1731,42.693,23.359,2019-04-09T13:42:05,93893.13,,,10.59,90.96
3436,BME280,1731,42.693,23.359,2019-04-09T13:44:42,93899.41,,,10.49,92.66
3436,BME280,1731,42.693,23.359,2019-04-09T13:47:19,93898.72,,,10.41,93.24
3436,BME280,1731,42.693,23.359,2019-04-09T13:49:57,93898.27,,,10.44,93.83
3436,BME280,1731,42.693,23.359,2019-04-09T13:52:54,93908.17,,,10.45,93.86
3436,BME280,1731,42.693,23.359,2019-04-09T13:55:27,93908.08,,,10.52,95.58
3436,BME280,1731,42.693,23.359,2019-04-09T13:57:57,93909.44,,,10.66,94.79
3436,BME280,1731,42.693,23.359,2019-04-09T14:00:28,93908.88,,,10.64,96.34
3436,BME280,1731,42.693,23.359,2019-04-09T14:03:02,93914.80,,,10.62,94.72
3436,BME280,1731,42.693,23.359,2019-04-09T14:05:58,93915.38,,,10.75,94.45
3436,BME280,1731,42.693,23.359,2019-04-09T14:08:32,93921.88,,,10.64,93.93
3436,BME280,1731,42.693,23.359,2019-04-09T14:11:03,93919.91,,,10.68,95.62
3436,BME280,1731,42.693,23.359,2019-04-09T14:13:35,93923.84,,,10.59,94.57
3436,BME280,1731,42.693,23.359,2019-04-09T14:16:09,93924.98,,,10.63,96.12
3436,BME280,1731,42.693,23.359,2019-04-09T14:18:40,93927.72,,,10.80,96.17
3436,BME280,1731,42.693,23.359,2019-04-09T14:21:12,93931.34,,,10.67,94.48
3436,BME280,1731,42.693,23.359,2019-04-09T14:23:43,93935.37,,,10.84,94.56
3436,BME280,1731,42.693,23.359,2019-04-09T14:26:14,93939.33,,,10.87,95.60
3436,BME280,1731,42.693,23.359,2019-04-09T14:28:48,93929.75,,,11.13,95.16
3436,BME280,1731,42.693,23.359,2019-04-09T14:31:21,93937.17,,,10.95,94.16
3436,BME280,1731,42.693,23.359,2019-04-09T14:33:51,93934.80,,,10.82,96.02
3436,BME280,1731,42.693,23.359,2019-04-09T14:36:21,93934.57,,,10.72,94.91
3436,BME280,1731,42.693,23.359,2019-04-09T14:38:56,93941.71,,,10.88,95.22
3436,BME280,1731,42.693,23.359,2019-04-09T14:41:27,93938.66,,,10.91,95.60
3436,BME280,1731,42.693,23.359,2019-04-09T14:43:58,93941.30,,,10.82,96.14
3436,BME280,1731,42.693,23.359,2019-04-09T14:46:29,93941.46,,,10.78,95.69
3436,BME280,1731,42.693,23.359,2019-04-09T14:49:01,93942.91,,,11.06,95.52
3436,BME280,1731,42.693,23.359,2019-04-09T14:51:33,93939.04,,,10.97,97.04
3436,BME280,1731,42.693,23.359,2019-04-09T14:54:05,93940.28,,,10.95,95.96
3436,BME280,1731,42.693,23.359,2019-04-09T14:56:35,93945.80,,,11.07,93.82
3436,BME280,1731,42.693,23.359,2019-04-09T14:59:08,93935.05,,,11.30,94.34
3436,BME280,1731,42.693,23.359,2019-04-09T15:01:41,93936.98,,,11.46,95.12
3436,BME280,1731,42.693,23.359,2019-04-09T15:04:13,93937.66,,,11.30,94.54
3436,BME280,1731,42.693,23.359,2019-04-09T15:06:45,93939.22,,,11.54,94.77
3436,BME280,1731,42.693,23.359,2019-04-09T15:09:17,93949.66,,,11.31,95.12
3436,BME280,1731,42.693,23.359,2019-04-09T15:11:50,93944.97,,,11.42,94.49
3436,BME280,1731,42.693,23.359,2019-04-09T15:14:21,93943.63,,,11.28,95.17
3436,BME280,1731,42.693,23.359,2019-04-09T15:16:54,93946.33,,,11.33,96.43
3436,BME280,1731,42.693,23.359,2019-04-09T15:19:25,93940.63,,,11.22,95.33
3436,BME280,1731,42.693,23.359,2019-04-09T15:21:59,93944.68,,,11.29,95.87
3436,BME280,1731,42.693,23.359,2019-04-09T15:24:55,93940.38,,,11.35,95.73
3436,BME280,1731,42.693,23.359,2019-04-09T15:27:27,93944.59,,,11.62,94.36
3436,BME280,1731,42.693,23.359,2019-04-09T15:29:59,93946.88,,,11.72,95.08
3436,BME280,1731,42.693,23.359,2019-04-09T15:32:31,93956.85,,,11.75,96.34
3436,BME280,1731,42.693,23.359,2019-04-09T15:35:04,93944.31,,,11.49,96.04
3436,BME280,1731,42.693,23.359,2019-04-09T15:37:37,93947.91,,,11.34,95.05
3436,BME280,1731,42.693,23.359,2019-04-09T15:40:08,93955.25,,,11.60,94.74
3436,BME280,1731,42.693,23.359,2019-04-09T15:42:39,93949.24,,,11.60,96.12
3436,BME280,1731,42.693,23.359,2019-04-09T15:45:11,93959.83,,,11.79,95.45
3436,BME280,1731,42.693,23.359,2019-04-09T15:47:44,93958.19,,,11.64,94.31
3436,BME280,1731,42.693,23.359,2019-04-09T15:50:18,93955.98,,,11.58,94.41
3436,BME280,1731,42.693,23.359,2019-04-09T15:52:49,93955.22,,,11.46,96.10
3436,BME280,1731,42.693,23.359,2019-04-09T15:55:21,93952.50,,,11.41,96.24
3436,BME280,1731,42.693,23.359,2019-04-09T15:57:52,93959.06,,,11.32,96.51
3436,BME280,1731,42.693,23.359,2019-04-09T16:00:24,93958.17,,,11.14,96.18
3436,BME280,1731,42.693,23.359,2019-04-09T16:02:56,93963.90,,,10.91,98.66
3436,BME280,1731,42.693,23.359,2019-04-09T16:05:27,93969.33,,,10.89,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:07:58,93974.66,,,11.06,98.86
3436,BME280,1731,42.693,23.359,2019-04-09T16:10:31,93970.22,,,10.95,99.75
3436,BME280,1731,42.693,23.359,2019-04-09T16:13:05,93972.84,,,11.06,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:15:38,93979.41,,,11.21,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:18:10,93976.30,,,11.21,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:20:42,93977.59,,,11.21,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:23:14,93982.50,,,10.97,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:25:46,93986.85,,,10.94,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:28:19,93981.33,,,11.02,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:30:52,93993.87,,,10.93,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:33:22,93985.04,,,10.94,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:35:56,93988.16,,,10.94,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:38:28,93990.25,,,10.94,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:41:01,93994.05,,,11.01,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:43:33,93996.59,,,10.98,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:46:04,93995.83,,,11.21,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:48:38,93998.58,,,11.29,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:51:11,94001.31,,,11.34,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:53:43,94000.65,,,11.27,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:56:15,94010.05,,,10.84,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T16:58:48,94013.80,,,10.88,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:01:20,94015.55,,,10.64,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:03:55,94012.17,,,10.75,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:06:26,94012.21,,,10.87,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:08:57,94010.97,,,10.89,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:11:30,94012.88,,,10.82,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:14:06,94017.22,,,10.79,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:16:37,94025.16,,,10.63,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:19:09,94025.79,,,10.47,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:21:42,94025.78,,,10.56,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:24:14,94029.19,,,10.48,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:26:45,94030.67,,,10.76,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:29:17,94039.76,,,10.85,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:31:47,94038.30,,,10.89,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:34:18,94042.63,,,10.74,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:36:50,94046.92,,,10.81,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:39:22,94045.99,,,10.96,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:41:53,94048.16,,,10.99,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:44:26,94055.02,,,11.02,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:46:56,94052.19,,,11.04,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:49:30,94046.98,,,11.16,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:52:03,94046.48,,,11.04,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:54:34,94054.77,,,11.25,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:57:07,94064.55,,,11.08,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T17:59:37,94069.45,,,11.28,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:02:09,94067.66,,,11.20,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:04:42,94068.62,,,11.16,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:07:15,94069.34,,,11.02,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:09:48,94070.71,,,11.17,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:12:19,94076.05,,,11.10,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:14:52,94086.41,,,10.98,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:17:24,94080.67,,,11.08,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:19:55,94092.54,,,10.83,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:22:26,94093.77,,,10.90,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:24:58,94098.62,,,10.77,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:27:29,94102.74,,,10.75,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:30:03,94104.73,,,10.62,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:32:35,94106.35,,,10.54,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:35:06,94104.66,,,10.59,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:37:40,94104.80,,,10.64,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:40:12,94099.89,,,10.65,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:42:44,94104.88,,,10.58,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:45:16,94115.23,,,10.46,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:47:49,94116.16,,,10.61,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:50:21,94121.89,,,10.51,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:52:53,94125.98,,,10.59,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:55:25,94130.46,,,10.70,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T18:57:56,94124.95,,,10.99,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:00:35,94122.16,,,11.12,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:03:07,94118.67,,,11.18,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:05:38,94123.30,,,10.95,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:08:11,94122.68,,,10.91,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:10:43,94119.95,,,11.06,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:13:14,94120.39,,,11.24,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:15:45,94122.57,,,10.97,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:18:16,94124.14,,,11.07,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:20:47,94126.34,,,11.13,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:23:18,94131.95,,,11.07,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:25:49,94134.69,,,10.92,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:28:21,94126.13,,,10.73,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:30:51,94128.83,,,10.87,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:33:27,94125.37,,,10.75,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:35:57,94126.66,,,10.54,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:38:29,94123.30,,,10.74,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:41:01,94123.63,,,10.87,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:43:33,94129.30,,,10.66,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:46:05,94133.75,,,10.77,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:48:39,94134.94,,,10.72,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:51:12,94126.41,,,10.65,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:53:44,94124.42,,,10.78,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:56:17,94132.73,,,10.87,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T19:58:49,94127.57,,,10.60,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:01:22,94131.87,,,10.84,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:03:54,94132.16,,,10.85,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:06:24,94123.73,,,10.71,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:08:56,94130.46,,,10.70,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:11:30,94121.50,,,10.66,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:14:01,94122.05,,,10.77,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:16:31,94123.05,,,10.76,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:19:02,94121.48,,,10.96,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:21:32,94118.31,,,11.14,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:24:03,94118.30,,,11.03,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:26:34,94113.55,,,11.11,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:29:06,94116.84,,,11.28,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:31:37,94116.28,,,11.17,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:34:07,94122.20,,,11.24,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T20:36:39,94125.67,,,11.38,99.68
3436,BME280,1731,42.693,23.359,2019-04-09T20:39:11,94121.70,,,11.36,99.78
3436,BME280,1731,42.693,23.359,2019-04-09T20:41:42,94121.77,,,11.50,99.05
3436,BME280,1731,42.693,23.359,2019-04-09T20:44:14,94128.09,,,11.63,98.41
3436,BME280,1731,42.693,23.359,2019-04-09T20:46:46,94127.40,,,11.68,98.09
3436,BME280,1731,42.693,23.359,2019-04-09T20:49:18,94130.52,,,11.67,97.68
3436,BME280,1731,42.693,23.359,2019-04-09T20:51:49,94118.72,,,11.65,97.39
3436,BME280,1731,42.693,23.359,2019-04-09T20:54:19,94126.25,,,11.52,97.84
3436,BME280,1731,42.693,23.359,2019-04-09T20:57:11,94124.89,,,11.49,98.30
3436,BME280,1731,42.693,23.359,2019-04-09T20:59:42,94128.06,,,11.40,98.73
3436,BME280,1731,42.693,23.359,2019-04-09T21:02:32,94128.06,,,11.40,99.16
3436,BME280,1731,42.693,23.359,2019-04-09T21:05:20,94129.96,,,11.33,99.31
3436,BME280,1731,42.693,23.359,2019-04-09T21:07:51,94132.85,,,11.34,99.42
3436,BME280,1731,42.693,23.359,2019-04-09T21:10:21,94137.63,,,11.37,99.32
3436,BME280,1731,42.693,23.359,2019-04-09T21:12:52,94136.00,,,11.45,99.34
3436,BME280,1731,42.693,23.359,2019-04-09T21:15:23,94132.20,,,11.50,99.74
3436,BME280,1731,42.693,23.359,2019-04-09T21:17:54,94133.84,,,11.54,99.70
3436,BME280,1731,42.693,23.359,2019-04-09T21:20:26,94139.28,,,11.52,99.23
3436,BME280,1731,42.693,23.359,2019-04-09T21:22:57,94145.45,,,11.48,99.03
3436,BME280,1731,42.693,23.359,2019-04-09T21:25:28,94144.14,,,11.48,98.98
3436,BME280,1731,42.693,23.359,2019-04-09T21:27:59,94143.41,,,11.51,99.05
3436,BME280,1731,42.693,23.359,2019-04-09T21:30:31,94154.92,,,11.52,99.25
3436,BME280,1731,42.693,23.359,2019-04-09T21:33:02,94147.83,,,11.50,99.55
3436,BME280,1731,42.693,23.359,2019-04-09T21:35:33,94151.12,,,11.45,99.84
3436,BME280,1731,42.693,23.359,2019-04-09T21:38:05,94143.91,,,11.38,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T21:40:36,94144.41,,,11.26,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T21:43:08,94144.58,,,11.34,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T21:45:40,94141.62,,,11.30,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T21:48:11,94131.25,,,11.21,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T21:50:42,94129.86,,,11.07,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T21:53:13,94134.56,,,11.07,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T21:55:45,94153.23,,,11.04,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T21:58:17,94146.58,,,10.99,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:00:51,94139.24,,,10.87,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:03:24,94141.88,,,10.99,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:05:54,94137.61,,,10.95,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:08:26,94143.83,,,11.03,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:10:57,94143.39,,,11.06,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:13:29,94144.98,,,11.07,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:15:59,94150.51,,,11.11,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:18:30,94142.04,,,11.16,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:21:00,94139.77,,,11.07,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:23:32,94137.19,,,11.19,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:26:03,94143.62,,,11.17,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:28:33,94137.27,,,11.12,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:31:03,94133.66,,,11.13,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:33:35,94141.94,,,11.10,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:36:06,94136.25,,,11.13,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:38:36,94137.73,,,11.09,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:41:07,94138.19,,,10.97,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:43:41,94134.64,,,11.01,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:46:12,94133.84,,,11.00,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:48:44,94134.76,,,10.85,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:51:15,94131.22,,,10.79,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:53:49,94139.09,,,10.91,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:56:19,94138.52,,,10.89,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T22:58:51,94146.95,,,10.94,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:01:22,94144.34,,,10.94,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:04:13,94139.64,,,11.23,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:07:08,94131.23,,,11.09,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:10:02,94136.10,,,11.18,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:12:43,94135.02,,,11.16,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:15:15,94131.31,,,11.24,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:17:51,94138.58,,,11.12,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:20:24,94133.02,,,10.88,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:22:55,94139.20,,,10.96,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:25:26,94142.04,,,11.16,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:27:58,94142.38,,,11.28,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:30:31,94141.52,,,11.25,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:33:20,94144.98,,,10.98,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:35:51,94141.29,,,11.06,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:38:22,94150.58,,,11.13,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:40:55,94147.67,,,11.22,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:43:27,94153.03,,,11.38,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:46:01,94142.92,,,11.30,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:48:31,94146.50,,,11.27,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:51:01,94134.73,,,11.36,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:53:34,94133.94,,,11.47,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:56:06,94134.93,,,11.55,100.00
3436,BME280,1731,42.693,23.359,2019-04-09T23:58:37,94140.65,,,11.55,100.00
